# header_lines : 149
#
# ------------------------------------------------------------->>>>
# DATA SET NAME
#
# dataset_name: ch4_mlo_surface-insitu_1_ccgg_MonthlyData
#
# ------------------------------------------------------------->>>>
# DESCRIPTION
#
# dataset_description: Atmospheric Methane Dry Air Mole Fractions from quasi-continuous measurements at Mauna Loa, Hawaii.
#
# ------------------------------------------------------------->>>>
# CITATION
#
# dataset_citation: Lan, X., Dlugokencky, E.J., A.M. Crotwell, K.W. Thoning, and J.W. Mund (2022), Atmospheric methane from quasi-continuous measurements at Barrow, Alaska and Mauna Loa, Hawaii, 1986-2021, Version: 2022-03, https://doi.org/10.15138/ve0c-be70
#
# ------------------------------------------------------------->>>>
# FAIR USE POLICY
#
# dataset_fair_use: These data are made freely available to the public and the scientific community in the belief that their wide dissemination will lead to greater understanding and new scientific insights. The availability of these data does not constitute publication of the data.  NOAA relies on the ethics and integrity of the user to ensure that GML receives fair credit for their work.  If the data are obtained for potential use in a publication or presentation, GML should be informed at the outset of the nature of this work. If the GML data are essential to the work, or if an important result or conclusion depends on the GML data, co-authorship may be appropriate.  This should be discussed at an early stage in the work.  Manuscripts using the GML data should be sent to GML for review before they are submitted for publication so we can ensure that the quality and limitations of the data are accurately represented.
#
# ------------------------------------------------------------->>>>
# WARNING
#
# dataset_warning: Every effort is made to produce the most accurate and precise measurements possible.  However, we reserve the right to make corrections to the data based on recalibration of standard gases or for other reasons deemed scientifically justified.  We are not responsible for results and conclusions based on use of these data without regard to this warning.
#
# ------------------------------------------------------------->>>>
# GLOBAL ATTRIBUTES
#
# site_code : MLO
# site_name : Mauna Loa, Hawaii
# site_country : United States
# site_country_flag : http://www.esrl.noaa.gov/gmd/webdata/ccgg/ObsPack/images/flags/UNST0001.GIF
# site_latitude : 19.5362
# site_longitude : -155.5763
# site_elevation : 3397.0
# site_elevation_unit : masl
# site_position_comment : This is the nominal location of the site. The sampling location at many sites has changed over time, and we report here the most recent nominal location. The actual sampling location for each observation is not necessarily the site location. The sampling locations for each observation are reported in the latitude, longitude, and altitude variables.
# site_utc2lst : -10.0
# site_utc2lst_comment : Add 'site_utc2lst' hours to convert a time stamp in UTC (Coordinated Universal Time) to LST (Local Standard Time).
# site_url : https://gml.noaa.gov/obop/mlo/
# dataset_creation_date : 2022-03-15T17:19:43.946656
# dataset_num : 6
# dataset_name : ch4_mlo_surface-insitu_1_ccgg_MonthlyData
# dataset_parameter : ch4
# dataset_project : surface-insitu
# dataset_platform : fixed
# dataset_selection : Monthly values derived from hourly data representative of baseline conditions
# dataset_selection_tag : MonthlyData
# dataset_calibration_scale : WMO CH4 X2004A
# dataset_start_date : 1987-01-01T00:00:00Z
# dataset_stop_date : 2021-12-01T00:00:00Z
# dataset_data_frequency : 1
# dataset_data_frequency_unit : month
# dataset_reciprocity : Use of these data implies an agreement to reciprocate. Laboratories making similar measurements agree to make their own data available to the general public and to the scientific community in an equally complete and easily accessible form. Modelers are encouraged to make available to the community, upon request, their own tools used in the interpretation of the GML data, namely well documented model code, transport fields, and additional information necessary for other scientists to repeat the work and to run modified versions. Model availability includes collaborative support for new users of the models.
# dataset_usage_description : Please cite the product's citation when using data from this dataset. Relevant literature references for this dataset are listed below for convenience.
# dataset_reference_total_listed : 1
# dataset_reference_1_name : Dlugokencky, E. J., L. P. Steele, P. M. Lang and K. A. Masarie, (1995), Atmospheric methane at Mauna Loa and Barrow observatories: Presentation and analysis of in situ measurements, Journal of Geophysical Research-Atmospheres, 100, d11, 23103-23113, doi:10.1029/95JD0246.
# dataset_contribution : These data are provided by NOAA. Principal investigators include Xin Lan (NOAA) AND Ed Dlugokencky (NOAA).
# lab_total_listed : 1
# lab_1_number : 1
# lab_1_abbr : NOAA
# lab_1_name : NOAA Global Monitoring Laboratory
# lab_1_address1 : 325 Broadway
# lab_1_address2 : NOAA R/GML-1
# lab_1_address3 : Boulder, CO 80305-3328
# lab_1_country : United States
# lab_1_url : https://gml.noaa.gov/ccgg/
# lab_1_parameter : Lab has contributed measurements for: ch4
# lab_1_country_flag : http://www.esrl.noaa.gov/gmd/webdata/ccgg/ObsPack/images/flags/UNST0001.GIF
# lab_1_logo : http://www.esrl.noaa.gov/gmd/webdata/ccgg/ObsPack/images/logos/noaa_medium.png
# lab_1_ongoing_atmospheric_air_comparison : T
# lab_1_comparison_activity : Ongoing comparison with co-located measurements including NOAA surface flask data and independent measurement laboratories.
# provider_total_listed : 2
# provider_1_name : Xin Lan
# provider_1_address1 : NOAA GML
# provider_1_address2 : 325 Broadway R/GML-1
# provider_1_address3 : Boulder, CO 80305-3328
# provider_1_country : United States
# provider_1_affiliation : National Oceanic and Atmospheric Administration
# provider_1_email : Xin.Lan@noaa.gov
# provider_1_tel : 303-497-3615
# provider_1_parameter : Provider has contributed measurements for: ch4
# provider_2_name : Ed Dlugokencky
# provider_2_address1 : NOAA GML
# provider_2_address2 : 325 Broadway R/GML-1
# provider_2_address3 : Boulder, CO 80305-3328
# provider_2_country : United States
# provider_2_affiliation : National Oceanic and Atmospheric Administration
# provider_2_email : ed.dlugokencky@noaa.gov
# provider_2_tel : 303-497-6228
# provider_2_parameter : Provider has contributed measurements for: ch4
# ------------------------------------------------------------->>>>
# VARIABLE ATTRIBUTES
#
# site_code:long_name : site_name_abbreviation.
# site_code:comment : Site code is an abbreviation for the sampling site name.
# time_components:_FillValue : -9
# time_components:long_name : integer_components_of_UTC_date/time
# time_components:order : year, month, day, hour, minute, second
# time_components:comment : Calendar time components as integers.  Times and dates are UTC. Time-averaged values are reported at the beginning of the averaging interval.
# time_decimal:_FillValue : -999.999
# time_decimal:long_name : sample_decimal_year_in_UTC
# time_decimal:comment : decimal year in UTC. Time-averaged values are reported at the beginning of the averaging interval.
# value:_FillValue : -999.999
# value:long_name : measured_mole_fraction_of_trace_gas_in_dry_air
# value:units : nanomol mol-1
# value:comment : Mole fraction reported in units of nanomol mol-1 (10-9 mol per mol of dry air); abbreviated as ppb (parts per billion).
# value_std_dev:_FillValue : -99.99
# value_std_dev:long_name : standard_deviation_in_reported_value
# value_std_dev:units : nanomol mol-1
# value_std_dev:comment : This is the standard deviation of the reported mean value when nvalue is greater than 1. See provider_comment if available.
# nvalue:_FillValue : -9
# nvalue:long_name : number_of_measurements_contributing_to_reported_value
# nvalue:comment : Number of individual measurements used to compute reported value. See provider_comment if available.
# latitude:_FillValue : -999.999
# latitude:standard_name : latitude
# latitude:long_name : sample_latitude_in_decimal_degrees
# latitude:units : degrees_north
# latitude:comment : Latitude at which air sample was collected.
# longitude:_FillValue : -999.999
# longitude:standard_name : longitude
# longitude:long_name : sample_longitude_in_decimal_degrees
# longitude:units : degrees_east
# longitude:comment : Longitude at which air sample was collected using a range of -180 degrees to +180 degrees.
# altitude:_FillValue : -999.999
# altitude:standard_name : altitude
# altitude:long_name : sample_altitude_in_meters_above_sea_level
# altitude:units : m
# altitude:comment : Altitude (in meters above sea level). See provider_comment if available.
# altitude:provider_comment : Altitude for this dataset is the sum of surface elevation (masl) and sample intake height (magl).
# elevation:_FillValue : -999.999
# elevation:standard_name : elevation
# elevation:long_name : surface_elevation_in_meters_above_sea_level
# elevation:units : m
# elevation:comment : Surface elevation in meters above sea level. See provider_comment if available.
# intake_height:_FillValue : -999.999
# intake_height:long_name : sample_intake_height_in_meters_above_ground_level
# intake_height:units : m
# intake_height:comment : Sample intake height in meters above ground level (magl). See provider_comment if available.
# qcflag:missing_value : NA
# qcflag:long_name : quality_control_flag
# qcflag:comment : This quality control flag is provided by the contributing PIs. See provider_comment if available.
# qcflag:provider_comment : This is the NOAA 3-character quality control flag.  Column 1 is the REJECTION flag. An alphanumeric other than a period (.) in the FIRST column indicates a sample with obvious problems during collection or analysis. This measurement should not be interpreted. Column 2 is the SELECTION flag. An alphanumeric other than a period (.) in the SECOND column indicates a sample that is likely valid but does not meet selection criteria determined by the goals of a particular investigation. Column 3 is the INFORMATION flag. An alphanumeric other than a period (.) in the THIRD column provides additional information about the collection or analysis of the sample.
#
# VARIABLE ORDER
#
site_code year month day hour minute second time_decimal value value_std_dev nvalue latitude longitude altitude elevation intake_height qcflag
MLO 1987 1 1 0 0 0 1987.0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1987 2 1 0 0 0 1987.0849315068492 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1987 3 1 0 0 0 1987.1616438356164 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1987 4 1 0 0 0 1987.2465753424658 1697.19 11.82 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1987 5 1 0 0 0 1987.3287671232877 1699.5 13.03 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1987 6 1 0 0 0 1987.4136986301369 1693.4 12.65 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1987 7 1 0 0 0 1987.495890410959 1678.06 11.77 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1987 8 1 0 0 0 1987.5808219178082 1674.99 13.44 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1987 9 1 0 0 0 1987.6657534246576 1688.23 12.84 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1987 10 1 0 0 0 1987.7479452054795 1702.18 18.9 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1987 11 1 0 0 0 1987.8328767123287 1708.67 13.07 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1987 12 1 0 0 0 1987.9150684931508 1700.6 10.09 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 1 1 0 0 0 1988.0 1698.57 8.05 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 2 1 0 0 0 1988.0846994535518 1706.52 11.38 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 3 1 0 0 0 1988.1639344262296 1708.03 15.05 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 4 1 0 0 0 1988.2486338797814 1705.94 10.93 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 5 1 0 0 0 1988.3306010928961 1700.14 12.04 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 6 1 0 0 0 1988.4153005464482 1694.27 8.11 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 7 1 0 0 0 1988.4972677595629 1687.7 5.72 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 8 1 0 0 0 1988.5819672131147 1686.71 11.46 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 9 1 0 0 0 1988.6666666666667 1696.99 15.82 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 10 1 0 0 0 1988.7486338797814 1710.59 14.68 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 11 1 0 0 0 1988.8333333333333 1718.51 11.09 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1988 12 1 0 0 0 1988.9153005464482 1723.36 10.82 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 1 1 0 0 0 1989.0 1726.02 8.9 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 2 1 0 0 0 1989.0849315068492 1719.48 11.97 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 3 1 0 0 0 1989.1616438356164 1716.79 11.47 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 4 1 0 0 0 1989.2465753424658 1722.57 10.34 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 5 1 0 0 0 1989.3287671232877 1719.09 12.45 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 6 1 0 0 0 1989.4136986301369 1706.2 7.79 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 7 1 0 0 0 1989.495890410959 1700.13 5.41 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 8 1 0 0 0 1989.5808219178082 1707.23 7.53 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 9 1 0 0 0 1989.6657534246576 1719.21 12.07 21 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 10 1 0 0 0 1989.7479452054795 1723.17 11.97 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 11 1 0 0 0 1989.8328767123287 1727.13 14.14 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 1 0 0 0 1989.9150684931508 1730.46 9.54 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 1 0 0 0 1990.0 1728.53 9.28 23 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 1 0 0 0 1990.0849315068492 1730.75 14.24 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 1 0 0 0 1990.1616438356164 1730.04 13.19 21 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 1 0 0 0 1990.2465753424658 1729.51 10.51 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 1 0 0 0 1990.3287671232877 1730.73 13.66 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 1 0 0 0 1990.4136986301369 1721.9 15.16 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 1 0 0 0 1990.495890410959 1713.13 11.79 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 8 1 0 0 0 1990.5808219178082 1716.42 15.66 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 9 1 0 0 0 1990.6657534246576 1731.4 15.75 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 10 1 0 0 0 1990.7479452054795 1742.43 13.98 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 11 1 0 0 0 1990.8328767123287 1743.54 14.94 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 12 1 0 0 0 1990.9150684931508 1742.82 12.11 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1991 1 1 0 0 0 1991.0 1734.32 11.32 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1991 2 1 0 0 0 1991.0849315068492 1737.59 13.94 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1991 3 1 0 0 0 1991.1616438356164 1749.53 15.99 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1991 4 1 0 0 0 1991.2465753424658 1748.65 10.69 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1991 5 1 0 0 0 1991.3287671232877 1744.03 11.73 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1991 6 1 0 0 0 1991.4136986301369 1736.53 12.2 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1991 7 1 0 0 0 1991.495890410959 1728.51 13.27 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1991 8 1 0 0 0 1991.5808219178082 1725.56 12.5 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1991 9 1 0 0 0 1991.6657534246576 1739.98 12.95 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1991 10 1 0 0 0 1991.7479452054795 1755.28 15.17 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1991 11 1 0 0 0 1991.8328767123287 1753.96 8.9 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1991 12 1 0 0 0 1991.9150684931508 1752.43 12.81 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1992 1 1 0 0 0 1992.0 1753.74 12.23 31 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1992 2 1 0 0 0 1992.0846994535518 1751.95 12.63 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1992 3 1 0 0 0 1992.1639344262296 1753.98 13.58 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1992 4 1 0 0 0 1992.2486338797814 1754.34 9.92 30 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1992 5 1 0 0 0 1992.3306010928961 1746.78 15.7 25 19.536 -155.576 3437.0 3397.0 40.0 ...
