# header_lines : 139
#
# ------------------------------------------------------------->>>>
# DATA SET NAME
#
# dataset_name: ch4_brw_surface-insitu_1_ccgg_MonthlyData
#
# ------------------------------------------------------------->>>>
# DESCRIPTION
#
# dataset_description: Atmospheric Methane Dry Air Mole Fractions from quasi-continuous measurements at Barrow, Alaska.
#
# ------------------------------------------------------------->>>>
# CITATION
#
# dataset_citation: Dlugokencky, E.J., A.M. Crotwell, K.W. Thoning, and J.W. Mund (2020), Atmospheric methane from quasi-continuous measurements at Barrow, Alaska and Mauna Loa, Hawaii, 1986-2019, Version: 2020-08, https://doi.org/10.15138/ve0c-be70, FTP path: ftp://aftp.cmdl.noaa.gov/data/greenhouse_gases/ch4/in-situ/surface/
#
# ------------------------------------------------------------->>>>
# FAIR USE POLICY
#
# dataset_fair_use: These data are made freely available to the public and the scientific community in the belief that their wide dissemination will lead to greater understanding and new scientific insights. The availability of these data does not constitute publication of the data.  NOAA relies on the ethics and integrity of the user to ensure that ESRL receives fair credit for their work.  If the data are obtained for potential use in a publication or presentation, ESRL should be informed at the outset of the nature of this work. If the ESRL data are essential to the work, or if an important result or conclusion depends on the ESRL data, co-authorship may be appropriate.  This should be discussed at an early stage in the work.  Manuscripts using the ESRL data should be sent to ESRL for review before they are submitted for publication so we can ensure that the quality and limitations of the data are accurately represented.
#
# ------------------------------------------------------------->>>>
# WARNING
#
# dataset_warning: Every effort is made to produce the most accurate and precise measurements possible.  However, we reserve the right to make corrections to the data based on recalibration of standard gases or for other reasons deemed scientifically justified.  We are not responsible for results and conclusions based on use of these data without regard to this warning.
#
# ------------------------------------------------------------->>>>
# GLOBAL ATTRIBUTES
#
# site_code : BRW
# site_name : Barrow Atmospheric Baseline Observatory
# site_country : United States
# site_country_flag : http://www.esrl.noaa.gov/gmd/webdata/ccgg/ObsPack/images/flags/UNST0001.GIF
# site_latitude : 71.323
# site_longitude : -156.6114
# site_elevation : 11.0
# site_elevation_unit : masl
# site_position_comment : This is the nominal location of the site. The sampling location at many sites has changed over time, and we report here the most recent nominal location. The actual sampling location for each observation is not necessarily the site location. The sampling locations for each observation are reported in the latitude, longitude, and altitude variables.
# site_utc2lst : -9.0
# site_utc2lst_comment : Add 'site_utc2lst' hours to convert a time stamp in UTC (Coordinated Universal Time) to LST (Local Standard Time).
# site_url : http://www.esrl.noaa.gov/gmd/obop/brw/index.html
# dataset_creation_date : 2020-08-21T11:27:41.789505
# dataset_num : 3
# dataset_name : ch4_brw_surface-insitu_1_ccgg_MonthlyData
# dataset_parameter : ch4
# dataset_project : surface-insitu
# dataset_platform : fixed
# dataset_selection : Monthly values derived from hourly data representative of baseline conditions
# dataset_selection_tag : MonthlyData
# dataset_calibration_scale : WMO CH4 X2004A
# dataset_start_date : 1986-01-01T00:00:00Z
# dataset_stop_date : 2019-12-01T00:00:00Z
# dataset_data_frequency : 1
# dataset_data_frequency_unit : month
# dataset_reciprocity : Use of these data implies an agreement to reciprocate. Laboratories making similar measurements agree to make their own data available to the general public and to the scientific community in an equally complete and easily accessible form. Modelers are encouraged to make available to the community, upon request, their own tools used in the interpretation of the ESRL data, namely well documented model code, transport fields, and additional information necessary for other scientists to repeat the work and to run modified versions. Model availability includes collaborative support for new users of the models.
# dataset_reference_total_listed : 1
# dataset_reference_1_name : Dlugokencky, E. J., L. P. Steele, P. M. Lang and K. A. Masarie, (1995), Atmospheric methane at Mauna Loa and Barrow observatories: Presentation and analysis of in situ measurements, Journal of Geophysical Research-Atmospheres, 100, d11, 23103-23113, doi:10.1029/95JD0246.
# dataset_contribution : These data are provided by NOAA. Principal investigators include Ed Dlugokencky (NOAA).
# lab_total_listed : 1
# lab_1_number : 1
# lab_1_abbr : NOAA
# lab_1_name : NOAA Global Monitoring Laboratory
# lab_1_address1 : 325 Broadway
# lab_1_address2 : NOAA R/GML-1
# lab_1_address3 : Boulder, CO 80305-3328
# lab_1_country : United States
# lab_1_url : http://www.esrl.noaa.gov/gmd/ccgg/
# lab_1_parameter : Lab has contributed measurements for: ch4
# lab_1_country_flag : http://www.esrl.noaa.gov/gmd/webdata/ccgg/ObsPack/images/flags/UNST0001.GIF
# lab_1_logo : http://www.esrl.noaa.gov/gmd/webdata/ccgg/ObsPack/images/logos/noaa_medium.png
# lab_1_ongoing_atmospheric_air_comparison : T
# lab_1_comparison_activity : Ongoing comparison with co-located measurements including NOAA surface flask data and independent measurement laboratories.
# provider_total_listed : 1
# provider_1_name : Ed Dlugokencky
# provider_1_address1 : NOAA ESRL GML
# provider_1_address2 : 325 Broadway R/GML-1
# provider_1_address3 : Boulder, CO 80305-3328
# provider_1_country : United States
# provider_1_affiliation : National Oceanic and Atmospheric Administration
# provider_1_email : ed.dlugokencky@noaa.gov
# provider_1_tel : 303-497-6228
# provider_1_parameter : Provider has contributed measurements for: ch4
# ------------------------------------------------------------->>>>
# VARIABLE ATTRIBUTES
#
# site_code:long_name : site_name_abbreviation.
# site_code:comment : Site code is an abbreviation for the sampling site name.
# time_components:_FillValue : -9
# time_components:long_name : integer_components_of_UTC_date/time
# time_components:order : year, month, day, hour, minute, second
# time_components:comment : Calendar time components as integers.  Times and dates are UTC. Time-averaged values are reported at the beginning of the averaging interval.
# time_decimal:_FillValue : -999.999
# time_decimal:long_name : sample_decimal_year_in_UTC
# time_decimal:comment : decimal year in UTC. Time-averaged values are reported at the beginning of the averaging interval.
# value:_FillValue : -999.999
# value:long_name : measured_mole_fraction_of_trace_gas_in_dry_air
# value:units : nanomol mol-1
# value:comment : Mole fraction reported in units of nanomol mol-1 (10-9 mol per mol of dry air); abbreviated as ppb (parts per billion).
# value_std_dev:_FillValue : -99.99
# value_std_dev:long_name : standard_deviation_in_reported_value
# value_std_dev:units : nanomol mol-1
# value_std_dev:comment : This is the standard deviation of the reported mean value when nvalue is greater than 1. See provider_comment if available.
# nvalue:_FillValue : -9
# nvalue:long_name : number_of_measurements_contributing_to_reported_value
# nvalue:comment : Number of individual measurements used to compute reported value. See provider_comment if available.
# latitude:_FillValue : -999.999
# latitude:standard_name : latitude
# latitude:long_name : sample_latitude_in_decimal_degrees
# latitude:units : degrees_north
# latitude:comment : Latitude at which air sample was collected.
# longitude:_FillValue : -999.999
# longitude:standard_name : longitude
# longitude:long_name : sample_longitude_in_decimal_degrees
# longitude:units : degrees_east
# longitude:comment : Longitude at which air sample was collected using a range of -180 degrees to +180 degrees.
# altitude:_FillValue : -999.999
# altitude:standard_name : altitude
# altitude:long_name : sample_altitude_in_meters_above_sea_level
# altitude:units : m
# altitude:comment : Altitude (in meters above sea level). See provider_comment if available.
# altitude:provider_comment : Altitude for this dataset is the sum of surface elevation (masl) and sample intake height (magl).
# elevation:_FillValue : -999.999
# elevation:standard_name : elevation
# elevation:long_name : surface_elevation_in_meters_above_sea_level
# elevation:units : m
# elevation:comment : Surface elevation in meters above sea level. See provider_comment if available.
# intake_height:_FillValue : -999.999
# intake_height:long_name : sample_intake_height_in_meters_above_ground_level
# intake_height:units : m
# intake_height:comment : Sample intake height in meters above ground level (magl). See provider_comment if available.
# qcflag:missing_value : NA
# qcflag:long_name : quality_control_flag
# qcflag:comment : This quality control flag is provided by the contributing PIs. See provider_comment if available.
# qcflag:provider_comment : This is the NOAA 3-character quality control flag.  Column 1 is the REJECTION flag. An alphanumeric other than a period (.) in the FIRST column indicates a sample with obvious problems during collection or analysis. This measurement should not be interpreted. Column 2 is the SELECTION flag. An alphanumeric other than a period (.) in the SECOND column indicates a sample that is likely valid but does not meet selection criteria determined by the goals of a particular investigation. Column 3 is the INFORMATION flag. An alphanumeric other than a period (.) in the THIRD column provides additional information about the collection or analysis of the sample.
#
# VARIABLE ORDER
#
site_code year month day hour minute second time_decimal value value_std_dev nvalue latitude longitude altitude elevation intake_height qcflag
BRW 1986 1 1 0 0 0 1986.0 1792.24 11.04 3 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1986 2 1 0 0 0 1986.0849315068492 1793.86 34.22 21 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1986 3 1 0 0 0 1986.1616438356164 1793.95 19.12 17 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1986 4 1 0 0 0 1986.2465753424658 1774.06 5.5 14 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1986 5 1 0 0 0 1986.3287671232877 1758.27 6.8 22 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1986 6 1 0 0 0 1986.4136986301369 1756.33 13.57 20 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1986 7 1 0 0 0 1986.495890410959 1757.85 20.81 14 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1986 8 1 0 0 0 1986.5808219178082 1765.23 24.13 15 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1986 9 1 0 0 0 1986.6657534246576 1789.07 38.72 12 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1986 10 1 0 0 0 1986.7479452054795 1790.5 32.02 18 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1986 11 1 0 0 0 1986.8328767123287 1779.73 12.37 24 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1986 12 1 0 0 0 1986.9150684931508 1789.61 16.5 26 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1987 1 1 0 0 0 1987.0 1791.69 23.02 15 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1987 2 1 0 0 0 1987.0849315068492 1787.6 10.04 22 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1987 3 1 0 0 0 1987.1616438356164 1789.08 14.33 21 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1987 4 1 0 0 0 1987.2465753424658 1778.84 6.49 23 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1987 5 1 0 0 0 1987.3287671232877 1766.29 3.77 27 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1987 6 1 0 0 0 1987.4136986301369 1755.05 3.41 29 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1987 7 1 0 0 0 1987.495890410959 1751.4 9.35 26 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1987 8 1 0 0 0 1987.5808219178082 1765.85 9.9 17 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1987 9 1 0 0 0 1987.6657534246576 1790.09 14.32 19 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1987 10 1 0 0 0 1987.7479452054795 1796.94 30.93 23 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1987 11 1 0 0 0 1987.8328767123287 1793.16 8.23 28 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1987 12 1 0 0 0 1987.9150684931508 1798.39 10.61 23 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1988 1 1 0 0 0 1988.0 1809.96 16.14 27 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1988 2 1 0 0 0 1988.0846994535518 1819.65 24.02 24 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1988 3 1 0 0 0 1988.1639344262296 1818.61 14.43 15 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1988 4 1 0 0 0 1988.2486338797814 1804.65 18.48 29 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1988 5 1 0 0 0 1988.3306010928961 1779.69 3.85 31 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1988 6 1 0 0 0 1988.4153005464482 1765.29 5.25 15 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1988 7 1 0 0 0 1988.4972677595629 1774.2 12.83 15 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1988 8 1 0 0 0 1988.5819672131147 1791.83 42.25 20 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1988 9 1 0 0 0 1988.6666666666667 1794.61 30.59 14 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1988 10 1 0 0 0 1988.7486338797814 1796.29 6.37 19 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1988 11 1 0 0 0 1988.8333333333333 1809.01 8.58 21 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1988 12 1 0 0 0 1988.9153005464482 1820.64 13.82 24 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1989 1 1 0 0 0 1989.0 1831.49 23.9 7 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1989 2 1 0 0 0 1989.0849315068492 1823.68 9.73 7 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1989 3 1 0 0 0 1989.1616438356164 1815.15 18.64 11 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1989 4 1 0 0 0 1989.2465753424658 1805.61 5.76 17 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1989 5 1 0 0 0 1989.3287671232877 1790.74 7.11 22 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1989 6 1 0 0 0 1989.4136986301369 1784.73 14.77 21 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1989 7 1 0 0 0 1989.495890410959 1803.46 27.12 13 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1989 8 1 0 0 0 1989.5808219178082 1830.57 53.89 23 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1989 9 1 0 0 0 1989.6657534246576 1840.56 39.91 17 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1989 10 1 0 0 0 1989.7479452054795 1829.28 49.43 22 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1989 11 1 0 0 0 1989.8328767123287 1822.15 26.65 24 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1989 12 1 0 0 0 1989.9150684931508 1830.08 11.19 26 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1990 1 1 0 0 0 1990.0 1843.27 15.6 22 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1990 2 1 0 0 0 1990.0849315068492 1844.08 14.26 14 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1990 3 1 0 0 0 1990.1616438356164 1832.12 7.82 7 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1990 4 1 0 0 0 1990.2465753424658 1820.06 7.68 16 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1990 5 1 0 0 0 1990.3287671232877 1809.48 12.41 24 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1990 6 1 0 0 0 1990.4136986301369 1799.99 18.46 24 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1990 7 1 0 0 0 1990.495890410959 1792.12 17.95 23 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1990 8 1 0 0 0 1990.5808219178082 1789.04 11.79 30 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1990 9 1 0 0 0 1990.6657534246576 1803.65 20.54 20 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1990 10 1 0 0 0 1990.7479452054795 1823.61 22.43 24 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1990 11 1 0 0 0 1990.8328767123287 1831.64 9.76 19 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1990 12 1 0 0 0 1990.9150684931508 1839.7 10.65 22 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1991 1 1 0 0 0 1991.0 1860.53 17.4 18 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1991 2 1 0 0 0 1991.0849315068492 1859.72 49.23 23 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1991 3 1 0 0 0 1991.1616438356164 1835.56 14.38 20 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1991 4 1 0 0 0 1991.2465753424658 1818.89 6.38 22 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1991 5 1 0 0 0 1991.3287671232877 1807.38 6.85 28 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1991 6 1 0 0 0 1991.4136986301369 1798.72 8.4 26 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1991 7 1 0 0 0 1991.495890410959 1799.07 15.44 27 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1991 8 1 0 0 0 1991.5808219178082 1808.66 27.33 17 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1991 9 1 0 0 0 1991.6657534246576 1821.64 15.37 28 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1991 10 1 0 0 0 1991.7479452054795 1837.27 20.32 19 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1991 11 1 0 0 0 1991.8328767123287 1846.03 13.53 18 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1991 12 1 0 0 0 1991.9150684931508 1848.0 17.43 22 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1992 1 1 0 0 0 1992.0 1851.79 13.37 27 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1992 2 1 0 0 0 1992.0846994535518 1850.45 17.41 24 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1992 3 1 0 0 0 1992.1639344262296 1841.11 5.32 22 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1992 4 1 0 0 0 1992.2486338797814 1832.78 4.92 21 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1992 5 1 0 0 0 1992.3306010928961 1825.54 5.68 8 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1992 6 1 0 0 0 1992.4153005464482 1811.31 8.43 26 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1992 7 1 0 0 0 1992.4972677595629 1803.47 13.28 28 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1992 8 1 0 0 0 1992.5819672131147 1808.32 13.53 20 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1992 9 1 0 0 0 1992.6666666666667 1817.57 6.32 16 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1992 10 1 0 0 0 1992.7486338797814 1831.73 12.43 18 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1992 11 1 0 0 0 1992.8333333333333 1845.6 12.98 25 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1992 12 1 0 0 0 1992.9153005464482 1850.93 38.49 16 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1993 1 1 0 0 0 1993.0 1847.23 18.32 14 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1993 2 1 0 0 0 1993.0849315068492 1851.22 27.09 18 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1993 3 1 0 0 0 1993.1616438356164 1849.0 16.28 23 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1993 4 1 0 0 0 1993.2465753424658 1834.27 6.19 30 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1993 5 1 0 0 0 1993.3287671232877 1817.76 7.34 29 71.323 -156.611 27.46 11.0 16.46 ...
BRW 1993 6 1 0 0 0 1993.4136986301369 1805.91 13.29 27 71.323 -156.611 27.46 11.0 16.46 ...
